Dataset,Model,Preprocessor,Fold,Fit_Time_sec,Predict_Time_Test_sec,Peak_Memory_MB,Pipeline_Disk_Size_MB,Iterations,Optimal_Threshold,Train_TP,Train_TN,Train_FP,Train_FN,Train_ROC_AUC,Train_MCC,Test_TP,Test_TN,Test_FP,Test_FN,Test_ROC_AUC,Test_MCC,Error_Log
breast-w,GaussianNB,Quantile Binning,8,0.015625,0.0,0.27086353302001953,0.0033464431762695312,,5.6249029562022537e-14,211,377,23,4,0.9829651162790697,0.9074058813675366,24,40,4,0,0.9692234848484849,0.8827348295047495,
breast-w,GaussianNB,Quantile Binning,9,0.015625,0.0,0.27112483978271484,0.0033464431762695312,,2.839526044737372e-13,210,376,24,5,0.9829011627906976,0.9003823508528928,24,41,3,0,0.9820075757575758,0.9101004495564368,
breast-w,GaussianNB,Quantile Binning,10,0.015625,0.0,0.2711763381958008,0.0033464431762695312,,9.66350244719877e-16,213,373,27,2,0.9817965116279069,0.902449009704304,24,41,3,0,1.0,0.9101004495564368,
breast-w,GaussianNB,Random Undersampling,1,0.015625,0.0,0.2394580841064453,0.006337165832519531,,6.620168105159952e-09,210,382,17,5,0.9893046569913155,0.9230987276453932,23,41,4,1,0.9722222222222221,0.8484908967580302,
breast-w,GaussianNB,Random Undersampling,2,0.015625,0.0,0.23876953125,0.006337165832519531,,0.006655745850847153,207,385,14,8,0.987876668415224,0.921981520915078,24,43,2,0,0.987037037037037,0.9391758525703704,
breast-w,GaussianNB,Random Undersampling,3,0.015625,0.0,0.23864173889160156,0.006337165832519531,,1.8438933173278755e-10,209,381,18,6,0.9855977152182783,0.9160258803405418,22,43,2,2,0.9935185185185185,0.8722222222222222,
breast-w,GaussianNB,Random Undersampling,4,0.015625,0.0,0.23960494995117188,0.006352424621582031,,0.9999999174035217,207,384,15,9,0.9863547758284601,0.9151183509828649,22,44,1,1,0.9879227053140096,0.9342995169082126,
breast-w,GaussianNB,Random Undersampling,5,0.015625,0.0,0.2386455535888672,0.006337165832519531,,8.691525985821759e-16,209,381,19,6,0.9828953488372093,0.912802732849113,23,39,5,1,0.9441287878787878,0.8202077790814963,
breast-w,GaussianNB,Random Undersampling,6,0.015625,0.0,0.2388162612915039,0.006337165832519531,,2.8243429599655375e-08,210,376,24,5,0.9833313953488372,0.9003823508528928,23,43,1,1,0.9981060606060607,0.9356060606060606,
breast-w,GaussianNB,Random Undersampling,7,0.015625,0.0,0.23886871337890625,0.006337165832519531,,0.9999999559759053,202,387,13,13,0.9838837209302325,0.9070348837209302,21,42,2,3,0.9914772727272727,0.837918872499388,
breast-w,GaussianNB,Random Undersampling,8,0.015625,0.0,0.23886489868164062,0.006337165832519531,,4.44338407910677e-08,208,380,20,7,0.986906976744186,0.9057427607595424,24,40,4,0,0.9715909090909092,0.8827348295047495,
breast-w,GaussianNB,Random Undersampling,9,0.015625,0.0,0.2389087677001953,0.006337165832519531,,0.9481225187736732,208,386,14,7,0.9855,0.9257596023925053,23,42,2,1,0.9706439393939394,0.9047755222128249,
breast-w,GaussianNB,Random Undersampling,10,0.015625,0.0,0.23895645141601562,0.006337165832519531,,2.943790936987968e-07,206,384,16,9,0.9865116279069768,0.9115597731002896,24,43,1,0,1.0,0.9685978619539785,
breast-w,GaussianNB,SMOTE / SMOTENC,1,0.0625,0.015625,1.1714963912963867,0.026945114135742188,,1.485013285247132e-07,208,380,19,7,0.9889199743544909,0.9089530330356903,23,41,4,1,0.9722222222222223,0.8484908967580302,
breast-w,GaussianNB,SMOTE / SMOTENC,2,0.046875,0.0,1.1604290008544922,0.026945114135742188,,0.011321326968924761,203,387,12,12,0.9870606749431718,0.914110858541703,23,43,2,1,0.9861111111111112,0.9055426968164315,
breast-w,GaussianNB,SMOTE / SMOTENC,3,0.046875,0.0,1.160196304321289,0.026945114135742188,,0.0866513111685494,207,385,14,8,0.9852421752054554,0.921981520915078,21,44,1,3,0.9935185185185185,0.8715403188617704,
breast-w,GaussianNB,SMOTE / SMOTENC,4,0.046875,0.0,1.168879508972168,0.027051925659179688,,0.11647159667093492,207,384,15,9,0.9852872923048362,0.9151183509828649,22,44,1,1,0.9971014492753623,0.9342995169082126,
breast-w,GaussianNB,SMOTE / SMOTENC,5,0.0625,0.0,1.1603059768676758,0.026945114135742188,,9.805981512436956e-10,209,381,19,6,0.9885174418604652,0.912802732849113,24,39,5,0,0.9678030303030303,0.8564708516635089,
breast-w,GaussianNB,SMOTE / SMOTENC,6,0.046875,0.0,1.1605300903320312,0.026945114135742188,,0.018610588300209813,206,384,16,9,0.9850465116279069,0.9115597731002896,23,43,1,1,0.9981060606060607,0.9356060606060606,
breast-w,GaussianNB,SMOTE / SMOTENC,7,0.046875,0.0,1.1605920791625977,0.026945114135742188,,0.9999240751155963,200,390,10,15,0.9854767441860465,0.9102741971868863,21,43,1,3,0.9943181818181818,0.8706032700941747,
breast-w,GaussianNB,SMOTE / SMOTENC,8,0.0625,0.0,1.1605358123779297,0.026945114135742188,,0.9373247659910096,202,387,13,13,0.9879593023255814,0.9070348837209302,24,42,2,0,0.9725378787878788,0.9386793281621159,
breast-w,GaussianNB,SMOTE / SMOTENC,9,0.046875,0.0,1.160445213317871,0.026945114135742188,,0.6864818561161269,207,385,15,8,0.9871918604651162,0.9186596877463975,22,42,2,2,0.96875,0.8712121212121212,
breast-w,GaussianNB,SMOTE / SMOTENC,10,0.046875,0.0,1.1602210998535156,0.026945114135742188,,0.013232429565039634,206,384,16,9,0.9849186046511628,0.9115597731002896,24,43,1,0,1.0,0.9685978619539785,
breast-w,LogisticRegression,Baseline,1,0.015625,0.0,0.19076156616210938,0.0024662017822265625,64.0,0.33955055748132074,211,389,10,4,0.9972023080958209,0.950434665623966,23,43,2,1,0.9888888888888888,0.9055426968164315,
breast-w,LogisticRegression,Baseline,2,0.015625,0.0,0.1912832260131836,0.0024662017822265625,52.0,0.20079140338688786,213,385,14,2,0.995453750655709,0.9443172695599477,24,44,1,0,1.0,0.9688481133111972,
breast-w,LogisticRegression,Baseline,3,0.015625,0.0,0.1912832260131836,0.0024662017822265625,53.0,0.11796194429850948,213,385,14,2,0.9961881447805561,0.9443172695599477,24,42,3,0,0.9944444444444444,0.9108400680852976,
breast-w,LogisticRegression,Baseline,4,0.03125,0.0,0.19131088256835938,0.0024662017822265625,53.0,0.3191228522076518,211,388,11,5,0.9959273182957393,0.9434876772013802,23,44,1,0,0.995169082125604,0.9680067339833113,
breast-w,LogisticRegression,Baseline,5,0.03125,0.0,0.1914987564086914,0.0024662017822265625,55.0,0.17069780706894733,214,386,14,1,0.9959767441860465,0.9481025932969659,23,43,1,1,0.9971590909090909,0.9356060606060606,
breast-w,LogisticRegression,Baseline,6,0.015625,0.0,0.1914072036743164,0.0024662017822265625,53.0,0.1380613683818809,214,386,14,1,0.9958372093023257,0.9481025932969659,24,42,2,0,0.9981060606060608,0.9386793281621159,
breast-w,LogisticRegression,Baseline,7,0.03125,0.0,0.1915426254272461,0.0024662017822265625,50.0,0.14581498630596415,214,386,14,1,0.9962674418604651,0.9481025932969659,23,44,0,1,1.0,0.9680067339833113,
breast-w,LogisticRegression,Baseline,8,0.015625,0.0,0.1915426254272461,0.0024662017822265625,51.0,0.31579247049209425,212,390,10,3,0.9970581395348838,0.9541592609769369,24,42,2,0,0.9810606060606061,0.9386793281621159,
breast-w,LogisticRegression,Baseline,9,0.015625,0.0,0.19149494171142578,0.0024662017822265625,45.0,0.4640090036583869,208,393,7,7,0.9966046511627907,0.9499418604651163,23,42,2,1,0.990530303030303,0.9047755222128249,
breast-w,LogisticRegression,Baseline,10,0.015625,0.0,0.1914987564086914,0.0024662017822265625,55.0,0.10946553505666373,214,386,14,1,0.9959418604651163,0.9481025932969659,24,41,3,0,0.9990530303030303,0.9101004495564368,
breast-w,LogisticRegression,IQR Capping,1,0.046875,0.0,0.25550174713134766,0.0026922225952148438,51.0,0.3591500908729567,211,389,10,4,0.9970391094014104,0.950434665623966,23,43,2,1,0.9879629629629629,0.9055426968164315,
breast-w,LogisticRegression,IQR Capping,2,0.046875,0.0,0.25481414794921875,0.0026922225952148438,46.0,0.21623928983772156,212,384,15,3,0.9951273532668882,0.9372444222550962,24,45,0,0,1.0,1.0,
breast-w,LogisticRegression,IQR Capping,3,0.046875,0.015625,0.25486183166503906,0.0026922225952148438,50.0,0.25542980728233283,211,389,10,4,0.9958384332925337,0.950434665623966,23,43,2,1,0.9925925925925926,0.9055426968164315,
breast-w,LogisticRegression,IQR Capping,4,0.046875,0.0,0.25522899627685547,0.0026922225952148438,45.0,0.19887288372865844,214,385,14,2,0.9956836535783904,0.944475408601419,23,44,1,0,0.995169082125604,0.9680067339833113,
breast-w,LogisticRegression,IQR Capping,5,0.046875,0.0,0.2552328109741211,0.0026922225952148438,51.0,0.16979909018321937,214,386,14,1,0.9957441860465116,0.9481025932969659,23,43,1,1,0.9971590909090908,0.9356060606060606,
breast-w,LogisticRegression,IQR Capping,6,0.046875,0.0,0.25504302978515625,0.0026922225952148438,61.0,0.14700817154132276,214,386,14,1,0.995546511627907,0.9481025932969659,24,42,2,0,0.9981060606060606,0.9386793281621159,
breast-w,LogisticRegression,IQR Capping,7,0.0625,0.015625,0.2552337646484375,0.0026922225952148438,54.0,0.1444489183329238,213,385,15,2,0.9960581395348838,0.9410426212073952,23,44,0,1,1.0,0.9680067339833113,
breast-w,LogisticRegression,IQR Capping,8,0.0625,0.015625,0.25513362884521484,0.0026922225952148438,48.0,0.3306729335799555,212,390,10,3,0.9969302325581395,0.9541592609769369,24,42,2,0,0.9791666666666666,0.9386793281621159,
breast-w,LogisticRegression,IQR Capping,9,0.046875,0.0,0.2552299499511719,0.0026922225952148438,41.0,0.4662987261596414,208,393,7,7,0.9965348837209301,0.9499418604651163,23,42,2,1,0.9886363636363636,0.9047755222128249,
breast-w,LogisticRegression,IQR Capping,10,0.046875,0.015625,0.2553243637084961,0.0026922225952148438,50.0,0.12848177052199994,214,386,14,1,0.9956744186046511,0.9481025932969659,24,41,3,0,0.9981060606060607,0.9101004495564368,
breast-w,LogisticRegression,Quantile Capping,1,0.0625,0.015625,0.2548646926879883,0.0026979446411132812,64.0,0.33955055748132074,211,389,10,4,0.9972023080958209,0.950434665623966,23,43,2,1,0.9888888888888888,0.9055426968164315,
breast-w,LogisticRegression,Quantile Capping,2,0.046875,0.0,0.25476932525634766,0.0026979446411132812,52.0,0.20079140338688786,213,385,14,2,0.995453750655709,0.9443172695599477,24,44,1,0,1.0,0.9688481133111972,
breast-w,LogisticRegression,Quantile Capping,3,0.0625,0.0,0.25485992431640625,0.0026979446411132812,53.0,0.11796194429850948,213,385,14,2,0.9961881447805561,0.9443172695599477,24,42,3,0,0.9944444444444444,0.9108400680852976,
breast-w,LogisticRegression,Quantile Capping,4,0.046875,0.0,0.2550973892211914,0.0026979446411132812,53.0,0.3191228522076518,211,388,11,5,0.9959273182957393,0.9434876772013802,23,44,1,0,0.995169082125604,0.9680067339833113,
