Dataset,Model,Preprocessor,Perspective,Fold,Converged,Fit_Time_sec,Predict_Time_Test_sec,Peak_Memory_MB,Pipeline_Disk_Size_MB,Train_TP,Train_TN,Train_FP,Train_FN,Train_ROC_AUC,Train_PR_AUC,Train_MCC,Test_TP,Test_TN,Test_FP,Test_FN,Test_ROC_AUC,Test_PR_AUC,Test_MCC,Error_Log
kr-vs-kp,GNB,MinMax Scaling,Equity,6,,0.3063954000826925,0.0164475999772548,,,1363,706,796,11,0.9448900737880788,0.9431217876147884,0.5334779651849034,150,70,97,3,0.9447771124417832,0.9487073202460532,0.4756301166787617,
kr-vs-kp,GNB,MinMax Scaling,Equity,7,,0.2763785999268293,0.0162890000501647,,,1371,683,819,4,0.9500133155792276,0.9462883939992628,0.5293578531563333,152,73,94,0,0.9415379766782224,0.9373618420928356,0.519705645942599,
kr-vs-kp,GNB,MinMax Scaling,Equity,8,,0.1770140000153333,0.0279109999537467,,,1375,664,838,0,0.922516402372594,0.9153605816904749,0.5240946367942213,152,75,92,0,0.9148282382603214,0.9067116863273448,0.52893131140828,
kr-vs-kp,GNB,MinMax Scaling,Equity,9,,0.3246596000390127,0.0161133999936282,,,1374,705,797,1,0.9518547391356978,0.9523788683195517,0.5440011241947884,152,87,80,0,0.9585171761739678,0.9580416604647548,0.5842237287798752,
kr-vs-kp,GNB,MinMax Scaling,Equity,10,,0.170891199959442,0.0232598999282345,,,1372,700,803,2,0.9562442315756648,0.9546263580690684,0.5399508935974412,152,80,86,1,0.9400346483975116,0.9349864440357596,0.5456578709123093,
kr-vs-kp,GNB,IQR Capping,Equality,1,,0.1897432999685406,0.0339380999794229,5.619071006774902,0.009495735168457,1169,1382,120,205,0.9616309743243846,0.9595166032822496,0.7743110553666377,126,146,21,27,0.941333020234042,0.9384573572656084,0.6994252633751029,
kr-vs-kp,GNB,IQR Capping,Equality,2,,0.1173412000061944,0.0490410000784322,,,1139,1313,189,235,0.9321608064550516,0.9308871339481836,0.7045017876020598,131,148,19,22,0.9423114555203318,0.9321651029598284,0.7431787610846213,
kr-vs-kp,GNB,IQR Capping,Equality,3,,0.1217823000624775,0.0415435000322759,,,1118,1347,155,256,0.9473094583253384,0.946263663809813,0.7145020324387215,128,150,17,25,0.9448553872646864,0.9438993908437188,0.7373487854682255,
kr-vs-kp,GNB,IQR Capping,Equality,4,,0.1260095000034198,0.033303500036709,,,1139,1305,197,235,0.9388820728112152,0.9323489836746822,0.6988769679757029,130,153,14,23,0.9578490078666196,0.9558688498739552,0.7689620532407585,
kr-vs-kp,GNB,IQR Capping,Equality,5,,0.1092702000169083,0.0323289999505505,,,1134,1309,193,240,0.9317106545954252,0.9238502458865792,0.69822493675847,124,141,26,29,0.9306093694963016,0.9230247009717192,0.6554233354214927,
