Dataset,Model,Preprocessor,Fold,Converged,Fit_Time_sec,Predict_Time_Test_sec,Peak_Memory_MB,Pipeline_Disk_Size_MB,Train_TP,Train_TN,Train_FP,Train_FN,Train_ROC_AUC,Train_PR_AUC,Train_MCC,Test_TP,Test_TN,Test_FP,Test_FN,Test_ROC_AUC,Test_PR_AUC,Test_MCC,Error_Log
climate-model-simulation-crashes,MLP,Yeo-Johnson,5,True,1.3118628000011086,0.0044350000007398,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,3.0,48.0,1.0,2.0,0.9428571428571428,0.7603174603174603,0.6414906110627284,
climate-model-simulation-crashes,MLP,Yeo-Johnson,6,True,1.4183962999995856,0.0031973000004654,,,40.0,445.0,0.0,1.0,0.9999451904631406,0.9994192799070848,0.9866216550819844,4.0,48.0,1.0,1.0,0.9755102040816326,0.8909090909090909,0.7795918367346939,
climate-model-simulation-crashes,MLP,Yeo-Johnson,7,True,1.3354742999999871,0.0026620999997248,,,41.0,444.0,0.0,1.0,1.0,1.0000000000000002,0.986912756897552,2.0,49.0,1.0,2.0,0.765,0.6704081632653061,0.5487954724560282,
climate-model-simulation-crashes,MLP,Yeo-Johnson,8,True,1.4131423999988328,0.0041584000009606,,,41.0,444.0,0.0,1.0,1.0,1.0000000000000002,0.986912756897552,2.0,49.0,1.0,2.0,0.915,0.65625,0.5487954724560282,
climate-model-simulation-crashes,MLP,Yeo-Johnson,9,True,1.338479300000472,0.0043423000006441,,,42.0,444.0,0.0,0.0,1.0,1.0000000000000002,1.0,3.0,48.0,2.0,1.0,0.96,0.8333333333333333,0.6414906110627284,
climate-model-simulation-crashes,MLP,Yeo-Johnson,10,True,1.45271270000012,0.0025919999989127,,,40.0,444.0,0.0,2.0,1.0,1.0000000000000002,0.973709497631787,3.0,50.0,0.0,1.0,0.97,0.85,0.8574929257125441,
climate-model-simulation-crashes,MLP,Yeo-Johnson + Scaling,1,True,0.9033249000003708,0.0062171999998099,0.7536478042602539,0.0770998001098632,41.0,445.0,0.0,0.0,1.0,1.0,1.0,5.0,49.0,0.0,0.0,1.0,1.0,1.0,
climate-model-simulation-crashes,MLP,Yeo-Johnson + Scaling,2,True,0.5209740000009333,0.0044753000001946,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,2.0,49.0,0.0,3.0,0.963265306122449,0.7533333333333332,0.6139406135149205,
climate-model-simulation-crashes,MLP,Yeo-Johnson + Scaling,3,True,0.5286388999993505,0.003746599999431,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,3.0,49.0,0.0,2.0,0.983673469387755,0.8761904761904762,0.7592566023652967,
climate-model-simulation-crashes,MLP,Yeo-Johnson + Scaling,4,True,0.505080299999463,0.0045890000001236,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,2.0,48.0,1.0,3.0,0.9428571428571428,0.6555555555555554,0.4803460137413101,
climate-model-simulation-crashes,MLP,Yeo-Johnson + Scaling,5,True,0.5520601000007446,0.0027289999998174,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,3.0,46.0,3.0,2.0,0.9673469387755104,0.7753968253968253,0.4969293465978882,
climate-model-simulation-crashes,MLP,Yeo-Johnson + Scaling,6,True,0.4984505000011268,0.0045829999999114,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,3.0,48.0,1.0,2.0,0.983673469387755,0.8761904761904762,0.6414906110627284,
climate-model-simulation-crashes,MLP,Yeo-Johnson + Scaling,7,True,0.5038352000010491,0.0033693000004859,,,42.0,444.0,0.0,0.0,1.0,1.0000000000000002,1.0,2.0,50.0,0.0,2.0,0.745,0.61375,0.6933752452815364,
climate-model-simulation-crashes,MLP,Yeo-Johnson + Scaling,8,True,0.5405143999996653,0.0026856000004045,,,42.0,444.0,0.0,0.0,1.0,1.0000000000000002,1.0,1.0,50.0,0.0,3.0,0.905,0.6976190476190476,0.485642931178632,
climate-model-simulation-crashes,MLP,Yeo-Johnson + Scaling,9,True,0.5239910999989661,0.0036673999984486,,,42.0,444.0,0.0,0.0,1.0,1.0000000000000002,1.0,3.0,49.0,1.0,1.0,0.96,0.8333333333333333,0.73,
climate-model-simulation-crashes,MLP,Yeo-Johnson + Scaling,10,True,0.534752399998979,0.0027198999996471,,,42.0,444.0,0.0,0.0,1.0,1.0000000000000002,1.0,1.0,50.0,0.0,3.0,0.8800000000000001,0.6884615384615385,0.485642931178632,
climate-model-simulation-crashes,MLP,Quantile Transform,1,True,0.785075700001471,0.0084707999994861,0.8239517211914062,0.1481466293334961,41.0,445.0,0.0,0.0,1.0,1.0,1.0,5.0,48.0,1.0,0.0,1.0,1.0,0.9035079029052512,
climate-model-simulation-crashes,MLP,Quantile Transform,2,True,0.5159137999999075,0.007202299999335,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,2.0,48.0,1.0,3.0,0.9510204081632654,0.6,0.4803460137413101,
climate-model-simulation-crashes,MLP,Quantile Transform,3,True,0.5267984000001888,0.0078107000008458,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,1.0,49.0,0.0,4.0,0.9387755102040816,0.8126315789473684,0.4300065817837658,
climate-model-simulation-crashes,MLP,Quantile Transform,4,True,0.5296613999998954,0.006846600001154,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,3.0,48.0,1.0,2.0,0.9142857142857144,0.5359649122807018,0.6414906110627284,
climate-model-simulation-crashes,MLP,Quantile Transform,5,True,0.5017695000005915,0.0117308000008051,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,1.0,45.0,4.0,4.0,0.9183673469387756,0.4079365079365079,0.1183673469387755,
climate-model-simulation-crashes,MLP,Quantile Transform,6,True,0.5700560999994195,0.007856800000809,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,2.0,47.0,2.0,3.0,0.9510204081632652,0.7109090909090909,0.3975434772783106,
climate-model-simulation-crashes,MLP,Quantile Transform,7,True,0.5505666000008205,0.0112318999999843,,,42.0,444.0,0.0,0.0,1.0,1.0000000000000002,1.0,2.0,50.0,0.0,2.0,0.7100000000000001,0.5769230769230769,0.6933752452815364,
climate-model-simulation-crashes,MLP,Quantile Transform,8,True,0.4910042999999859,0.0082024000003002,,,42.0,444.0,0.0,0.0,1.0,1.0000000000000002,1.0,1.0,50.0,0.0,3.0,0.7050000000000001,0.4685185185185185,0.485642931178632,
climate-model-simulation-crashes,MLP,Quantile Transform,9,True,0.5653731999991578,0.007128899998861,,,42.0,444.0,0.0,0.0,1.0,1.0000000000000002,1.0,3.0,49.0,1.0,1.0,0.94,0.7541666666666667,0.73,
climate-model-simulation-crashes,MLP,Quantile Transform,10,True,0.5615247999994608,0.0069120999996812,,,42.0,444.0,0.0,0.0,1.0,1.0000000000000002,1.0,1.0,50.0,0.0,3.0,0.795,0.5904761904761905,0.485642931178632,
climate-model-simulation-crashes,MLP,Quantile Transform + Scaling,1,True,0.8223395999993954,0.0119570000006206,0.8258171081542969,0.1478700637817382,41.0,445.0,0.0,0.0,1.0,1.0,1.0,5.0,48.0,1.0,0.0,1.0,1.0,0.9035079029052512,
climate-model-simulation-crashes,MLP,Quantile Transform + Scaling,2,True,0.5343699999993987,0.0113725999999587,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,2.0,48.0,1.0,3.0,0.946938775510204,0.57,0.4803460137413101,
climate-model-simulation-crashes,MLP,Quantile Transform + Scaling,3,True,0.5009142999988399,0.0122627999990072,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,1.0,49.0,0.0,4.0,0.9387755102040816,0.8126315789473684,0.4300065817837658,
climate-model-simulation-crashes,MLP,Quantile Transform + Scaling,4,True,0.5105342999995628,0.0116027000003668,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,3.0,48.0,1.0,2.0,0.9183673469387756,0.6359649122807018,0.6414906110627284,
climate-model-simulation-crashes,MLP,Quantile Transform + Scaling,5,True,0.5142864999997983,0.0113994000003003,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,1.0,45.0,4.0,4.0,0.9183673469387756,0.4079365079365079,0.1183673469387755,
climate-model-simulation-crashes,MLP,Quantile Transform + Scaling,6,True,0.5456501999997272,0.0112676000007923,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,3.0,47.0,2.0,2.0,0.946938775510204,0.6997979797979798,0.5591836734693878,
climate-model-simulation-crashes,MLP,Quantile Transform + Scaling,7,True,0.5104078999993362,0.0090198999987478,,,42.0,444.0,0.0,0.0,1.0,1.0000000000000002,1.0,2.0,50.0,0.0,2.0,0.7100000000000001,0.5769230769230769,0.6933752452815364,
climate-model-simulation-crashes,MLP,Quantile Transform + Scaling,8,True,0.524572199999966,0.0117368999999598,,,42.0,444.0,0.0,0.0,1.0,1.0000000000000002,1.0,1.0,50.0,0.0,3.0,0.7050000000000001,0.4685185185185185,0.485642931178632,
climate-model-simulation-crashes,MLP,Quantile Transform + Scaling,9,True,0.5277629000011075,0.0116570999998657,,,42.0,444.0,0.0,0.0,1.0,1.0000000000000002,1.0,3.0,49.0,1.0,1.0,0.945,0.7589285714285714,0.73,
climate-model-simulation-crashes,MLP,Quantile Transform + Scaling,10,True,0.5429619999995339,0.0070632000006298,,,42.0,444.0,0.0,0.0,1.0,1.0000000000000002,1.0,1.0,50.0,0.0,3.0,0.7999999999999999,0.5910569105691057,0.485642931178632,
climate-model-simulation-crashes,MLP,Uniform Binning,1,True,0.9098763000001782,0.0049333999995724,0.7695789337158203,0.0806827545166015,41.0,445.0,0.0,0.0,1.0,1.0,1.0,4.0,47.0,2.0,1.0,0.979591836734694,0.8999999999999999,0.7002186247515697,
climate-model-simulation-crashes,MLP,Uniform Binning,2,True,0.5904707000008784,0.0037937000015517,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,2.0,47.0,2.0,3.0,0.9224489795918368,0.4626373626373626,0.3975434772783106,
climate-model-simulation-crashes,MLP,Uniform Binning,3,True,0.6357093000005989,0.0023223000007419,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,3.0,49.0,0.0,2.0,0.9306122448979592,0.7380952380952381,0.7592566023652967,
climate-model-simulation-crashes,MLP,Uniform Binning,4,True,0.5121194000003015,0.0038584000012633,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,3.0,46.0,3.0,2.0,0.9428571428571428,0.633131313131313,0.4969293465978882,
climate-model-simulation-crashes,MLP,Uniform Binning,5,True,0.6143923999989056,0.003719500000443,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,3.0,48.0,1.0,2.0,0.9306122448979592,0.7555555555555555,0.6414906110627284,
climate-model-simulation-crashes,MLP,Uniform Binning,6,True,0.5846591999998054,0.0025499000003037,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,3.0,48.0,1.0,2.0,0.9183673469387754,0.7254901960784312,0.6414906110627284,
climate-model-simulation-crashes,MLP,Uniform Binning,7,True,0.5763216999985161,0.003798600000664,,,42.0,444.0,0.0,0.0,1.0,1.0000000000000002,1.0,2.0,49.0,1.0,2.0,0.7800000000000001,0.6472222222222223,0.5487954724560282,
climate-model-simulation-crashes,MLP,Uniform Binning,8,True,0.5838442999993276,0.0024479000003339,,,42.0,444.0,0.0,0.0,1.0,1.0000000000000002,1.0,1.0,50.0,0.0,3.0,0.835,0.408182503770739,0.485642931178632,
climate-model-simulation-crashes,MLP,Uniform Binning,9,True,0.5737685999993118,0.0025660000010248,,,42.0,444.0,0.0,0.0,1.0,1.0000000000000002,1.0,3.0,50.0,0.0,1.0,0.965,0.8409090909090909,0.8574929257125441,
climate-model-simulation-crashes,MLP,Uniform Binning,10,True,0.6406683999994129,0.002332899999601,,,42.0,444.0,0.0,0.0,1.0,1.0000000000000002,1.0,2.0,49.0,1.0,2.0,0.875,0.7232142857142857,0.5487954724560282,
climate-model-simulation-crashes,MLP,Uniform Binning + Scaling,1,True,0.7740971999992325,0.0046813000008114,0.7569513320922852,0.0794868469238281,41.0,445.0,0.0,0.0,1.0,1.0,1.0,4.0,48.0,1.0,1.0,0.9959183673469388,0.9666666666666666,0.7795918367346939,
climate-model-simulation-crashes,MLP,Uniform Binning + Scaling,2,True,0.4524408999986917,0.0033347000007779,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,2.0,47.0,2.0,3.0,0.9387755102040816,0.6166666666666667,0.3975434772783106,
climate-model-simulation-crashes,MLP,Uniform Binning + Scaling,3,True,0.491602199999761,0.0038868999999976,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,3.0,49.0,0.0,2.0,0.979591836734694,0.8583333333333332,0.7592566023652967,
climate-model-simulation-crashes,MLP,Uniform Binning + Scaling,4,True,0.4656224000009388,0.0029955999998492,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,2.0,46.0,3.0,3.0,0.926530612244898,0.6625000000000001,0.3387755102040816,
climate-model-simulation-crashes,MLP,Uniform Binning + Scaling,5,True,0.5070967000010569,0.0036658000008173,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,3.0,49.0,0.0,2.0,0.9836734693877552,0.885,0.7592566023652967,
climate-model-simulation-crashes,MLP,Uniform Binning + Scaling,6,True,0.487682599999971,0.0037221000002318,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,3.0,48.0,1.0,2.0,0.9591836734693878,0.8102564102564103,0.6414906110627284,
climate-model-simulation-crashes,MLP,Uniform Binning + Scaling,7,True,0.4426347999997233,0.0038987000007182,,,42.0,444.0,0.0,0.0,1.0,1.0000000000000002,1.0,2.0,50.0,0.0,2.0,0.8,0.6096491228070176,0.6933752452815364,
climate-model-simulation-crashes,MLP,Uniform Binning + Scaling,8,True,0.5058351000006951,0.0025653000011516,,,42.0,444.0,0.0,0.0,1.0,1.0000000000000002,1.0,0.0,50.0,0.0,4.0,0.95,0.7333333333333334,0.0,
climate-model-simulation-crashes,MLP,Uniform Binning + Scaling,9,True,0.4973083999993832,0.0035739999984798,,,42.0,444.0,0.0,0.0,1.0,1.0000000000000002,1.0,3.0,50.0,0.0,1.0,0.97,0.85,0.8574929257125441,
climate-model-simulation-crashes,MLP,Uniform Binning + Scaling,10,True,0.4503193999989889,0.0038683000002492,,,42.0,444.0,0.0,0.0,1.0,1.0000000000000002,1.0,1.0,50.0,0.0,3.0,0.8350000000000001,0.5947293447293447,0.485642931178632,
climate-model-simulation-crashes,MLP,Quantile Binning,1,True,1.0729131999996753,0.0038586000009672,0.7737588882446289,0.0814762115478515,41.0,445.0,0.0,0.0,1.0,1.0,1.0,4.0,48.0,1.0,1.0,0.9877551020408164,0.925,0.7795918367346939,
climate-model-simulation-crashes,MLP,Quantile Binning,2,True,0.5674834000001283,0.0037413999998534,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,2.0,47.0,2.0,3.0,0.9346938775510204,0.5079365079365079,0.3975434772783106,
climate-model-simulation-crashes,MLP,Quantile Binning,3,True,0.5818692000011652,0.0027077000013377,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,2.0,49.0,0.0,3.0,0.946938775510204,0.7714285714285714,0.6139406135149205,
climate-model-simulation-crashes,MLP,Quantile Binning,4,True,0.5321046000008209,0.003789800000959,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,3.0,46.0,3.0,2.0,0.9346938775510204,0.5922222222222222,0.4969293465978882,
climate-model-simulation-crashes,MLP,Quantile Binning,5,True,0.6027126999997563,0.002470399998856,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,3.0,49.0,0.0,2.0,0.9428571428571428,0.7603174603174603,0.7592566023652967,
climate-model-simulation-crashes,MLP,Quantile Binning,6,True,0.681987099998878,0.0026727000004029,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,3.0,47.0,2.0,2.0,0.926530612244898,0.7329670329670328,0.5591836734693878,
climate-model-simulation-crashes,MLP,Quantile Binning,7,True,0.5825619999995979,0.0033901999995578,,,42.0,444.0,0.0,0.0,1.0,1.0000000000000002,1.0,2.0,49.0,1.0,2.0,0.775,0.6712765957446809,0.5487954724560282,
climate-model-simulation-crashes,MLP,Quantile Binning,8,True,0.670834399999876,0.0027719999998225,,,42.0,444.0,0.0,0.0,1.0,1.0000000000000002,1.0,1.0,50.0,0.0,3.0,0.8049999999999999,0.3884615384615384,0.485642931178632,
climate-model-simulation-crashes,MLP,Quantile Binning,9,True,0.6307648000001791,0.0031417999998666,,,42.0,444.0,0.0,0.0,1.0,1.0000000000000002,1.0,3.0,50.0,0.0,1.0,0.965,0.8409090909090909,0.8574929257125441,
climate-model-simulation-crashes,MLP,Quantile Binning,10,True,0.6385162000005948,0.0036978000007366,,,42.0,444.0,0.0,0.0,1.0,1.0000000000000002,1.0,3.0,49.0,1.0,1.0,0.905,0.7934782608695652,0.73,
climate-model-simulation-crashes,MLP,Quantile Binning + Scaling,1,True,0.7893256000006659,0.0052818000003753,0.7551069259643555,0.0795040130615234,41.0,445.0,0.0,0.0,1.0,1.0,1.0,5.0,48.0,1.0,0.0,0.9959183673469388,0.9666666666666666,0.9035079029052512,
climate-model-simulation-crashes,MLP,Quantile Binning + Scaling,2,True,0.4761976000008872,0.0049218999993172,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,2.0,46.0,3.0,3.0,0.9346938775510204,0.5766233766233766,0.3387755102040816,
climate-model-simulation-crashes,MLP,Quantile Binning + Scaling,3,True,0.4984838999989733,0.0024513000007573,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,3.0,49.0,0.0,2.0,0.9755102040816328,0.8444444444444443,0.7592566023652967,
climate-model-simulation-crashes,MLP,Quantile Binning + Scaling,4,True,0.463838300000134,0.0040546000000176,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,2.0,47.0,2.0,3.0,0.9346938775510204,0.6247619047619046,0.3975434772783106,
climate-model-simulation-crashes,MLP,Quantile Binning + Scaling,5,True,0.5371436000004906,0.0024742999994487,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,2.0,48.0,1.0,3.0,0.983673469387755,0.8528571428571428,0.4803460137413101,
climate-model-simulation-crashes,MLP,Quantile Binning + Scaling,6,True,0.5202143999995315,0.0025530000002618,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,3.0,49.0,0.0,2.0,0.963265306122449,0.8714285714285714,0.7592566023652967,
climate-model-simulation-crashes,MLP,Quantile Binning + Scaling,7,True,0.5140336999993451,0.0037733999997726,,,42.0,444.0,0.0,0.0,1.0,1.0000000000000002,1.0,2.0,50.0,0.0,2.0,0.7749999999999999,0.6065891472868217,0.6933752452815364,
climate-model-simulation-crashes,MLP,Quantile Binning + Scaling,8,True,0.4731580999996367,0.003805000000284,,,42.0,444.0,0.0,0.0,1.0,1.0000000000000002,1.0,0.0,50.0,0.0,4.0,0.925,0.6291666666666667,0.0,
climate-model-simulation-crashes,MLP,Quantile Binning + Scaling,9,True,0.5060647999998764,0.002447500000926,,,42.0,444.0,0.0,0.0,1.0,1.0000000000000002,1.0,3.0,50.0,0.0,1.0,0.975,0.8611111111111112,0.8574929257125441,
climate-model-simulation-crashes,MLP,Quantile Binning + Scaling,10,True,0.4675912999991851,0.0024413999999524,,,42.0,444.0,0.0,0.0,1.0,1.0000000000000002,1.0,1.0,50.0,0.0,3.0,0.8800000000000001,0.665,0.485642931178632,
climate-model-simulation-crashes,MLP,SMOTE,1,True,1.9012771999987308,0.0031544000012218,0.8740139007568359,0.0857496261596679,41.0,445.0,0.0,0.0,1.0,1.0,1.0,5.0,45.0,4.0,0.0,1.0,1.0,0.7142857142857143,
climate-model-simulation-crashes,MLP,SMOTE,2,True,1.2666390000013052,0.0034974000009242,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,2.0,48.0,1.0,3.0,0.983673469387755,0.8528571428571428,0.4803460137413101,
climate-model-simulation-crashes,MLP,SMOTE,3,True,1.2802661999994598,0.003442699999141,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,3.0,48.0,1.0,2.0,0.96734693877551,0.7277777777777779,0.6414906110627284,
climate-model-simulation-crashes,MLP,SMOTE,4,True,1.1148331999993388,0.0036735000012413,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,3.0,47.0,2.0,2.0,0.9346938775510204,0.6402564102564103,0.5591836734693878,
climate-model-simulation-crashes,MLP,SMOTE,5,True,1.1989592999998422,0.0033029000005626,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,3.0,46.0,3.0,2.0,0.9428571428571428,0.7158119658119657,0.4969293465978882,
climate-model-simulation-crashes,MLP,SMOTE,6,True,1.2727621000012732,0.0034661999998206,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,4.0,46.0,3.0,1.0,0.979591836734694,0.8999999999999999,0.6375255340185597,
climate-model-simulation-crashes,MLP,SMOTE,7,True,1.2524735999995755,0.0029949999989185,,,42.0,444.0,0.0,0.0,1.0,1.0000000000000002,1.0,2.0,49.0,1.0,2.0,0.7600000000000001,0.6454081632653061,0.5487954724560282,
climate-model-simulation-crashes,MLP,SMOTE,8,True,1.1902594000002864,0.0024618000006739,,,42.0,444.0,0.0,0.0,1.0,1.0000000000000002,1.0,2.0,49.0,1.0,2.0,0.905,0.5942982456140351,0.5487954724560282,
climate-model-simulation-crashes,MLP,SMOTE,9,True,1.317870500000936,0.0022102000002632,,,42.0,444.0,0.0,0.0,1.0,1.0000000000000002,1.0,3.0,47.0,3.0,1.0,0.96,0.8333333333333333,0.575,
climate-model-simulation-crashes,MLP,SMOTE,10,True,1.2681523999999629,0.0022277999996731,,,42.0,444.0,0.0,0.0,1.0,1.0000000000000002,1.0,3.0,50.0,0.0,1.0,0.93,0.8055555555555556,0.8574929257125441,
climate-model-simulation-crashes,MLP,SMOTE + Scaling,1,True,0.7974726000011287,0.0038934999993216,0.8322811126708984,0.0809097290039062,41.0,445.0,0.0,0.0,1.0,1.0,1.0,5.0,46.0,3.0,0.0,1.0,1.0,0.7659860924831149,
climate-model-simulation-crashes,MLP,SMOTE + Scaling,2,True,0.5240233000004082,0.0036455999997997,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,3.0,48.0,1.0,2.0,0.9673469387755104,0.7753968253968253,0.6414906110627284,
climate-model-simulation-crashes,MLP,SMOTE + Scaling,3,True,0.5175713999997242,0.0036130999997112,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,3.0,47.0,2.0,2.0,0.9714285714285714,0.8253968253968254,0.5591836734693878,
climate-model-simulation-crashes,MLP,SMOTE + Scaling,4,True,0.490356199999951,0.0027702999996108,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,3.0,46.0,3.0,2.0,0.9387755102040816,0.6466666666666667,0.4969293465978882,
climate-model-simulation-crashes,MLP,SMOTE + Scaling,5,True,0.5768453000000591,0.0038568999989365,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,3.0,46.0,3.0,2.0,0.9510204081632652,0.7088888888888889,0.4969293465978882,
climate-model-simulation-crashes,MLP,SMOTE + Scaling,6,True,0.494998600001054,0.003223199999411,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,3.0,47.0,2.0,2.0,0.9714285714285714,0.8253968253968254,0.5591836734693878,
climate-model-simulation-crashes,MLP,SMOTE + Scaling,7,True,0.5508860999998433,0.0023829000001569,,,42.0,444.0,0.0,0.0,1.0,1.0000000000000002,1.0,2.0,50.0,0.0,2.0,0.7349999999999999,0.5885899814471243,0.6933752452815364,
climate-model-simulation-crashes,MLP,SMOTE + Scaling,8,True,0.5507849000005081,0.004339399998571,,,42.0,444.0,0.0,0.0,1.0,1.0000000000000002,1.0,2.0,49.0,1.0,2.0,0.91,0.619298245614035,0.5487954724560282,
climate-model-simulation-crashes,MLP,SMOTE + Scaling,9,True,0.5067739999994956,0.0038148999992699,,,42.0,444.0,0.0,0.0,1.0,1.0000000000000002,1.0,3.0,46.0,4.0,1.0,0.975,0.8611111111111112,0.5223863876422519,
climate-model-simulation-crashes,MLP,SMOTE + Scaling,10,True,0.5485019000007014,0.0036624000003939,,,42.0,444.0,0.0,0.0,1.0,1.0000000000000002,1.0,2.0,50.0,0.0,2.0,0.8500000000000001,0.612037037037037,0.6933752452815364,
climate-model-simulation-crashes,MLP,Select Percentile (MI),1,False,2.221192899998641,0.0042802999996638,0.9204673767089844,0.0642366409301757,36.0,441.0,4.0,5.0,0.9950671416826528,0.96106143288639,0.878869267583143,4.0,49.0,0.0,1.0,0.9959183673469388,0.9666666666666666,0.8854377448471462,
climate-model-simulation-crashes,MLP,Select Percentile (MI),2,True,0.7494880000012927,0.0023521999992226,,,31.0,443.0,2.0,10.0,0.9744039462866538,0.902504464272873,0.8303371541025979,2.0,49.0,0.0,3.0,0.9877551020408164,0.8766666666666667,0.6139406135149205,
climate-model-simulation-crashes,MLP,Select Percentile (MI),3,False,1.2922354000002088,0.003470699999525,,,34.0,442.0,3.0,7.0,0.9901342833653056,0.9424039147290574,0.8619814427068184,3.0,49.0,0.0,2.0,0.9959183673469388,0.9666666666666666,0.7592566023652967,
climate-model-simulation-crashes,MLP,Select Percentile (MI),4,False,1.3614018999996915,0.0022625000001426,,,36.0,445.0,0.0,5.0,0.9995615237051249,0.9953604297744691,0.9318222378366108,3.0,46.0,3.0,2.0,0.9510204081632654,0.7412087912087912,0.4969293465978882,
climate-model-simulation-crashes,MLP,Select Percentile (MI),5,False,1.344564499999251,0.0022214000000531,,,34.0,444.0,1.0,7.0,0.989531378459852,0.9531882259963074,0.889131981001936,4.0,48.0,1.0,1.0,0.9755102040816328,0.8211111111111111,0.7795918367346939,
climate-model-simulation-crashes,MLP,Select Percentile (MI),6,False,1.327903299999889,0.0022244000010687,,,36.0,443.0,2.0,5.0,0.9975335708413264,0.9757178299392982,0.9043386313341828,3.0,47.0,2.0,2.0,0.9714285714285714,0.8253968253968254,0.5591836734693878,
climate-model-simulation-crashes,MLP,Select Percentile (MI),7,True,1.1098459000004368,0.0034667999989324,,,36.0,440.0,4.0,6.0,0.9945302445302444,0.9602965580963876,0.8671277823504698,2.0,49.0,1.0,2.0,0.75,0.6446078431372548,0.5487954724560282,
climate-model-simulation-crashes,MLP,Select Percentile (MI),8,True,0.8457459000001109,0.0036321999996289,,,33.0,443.0,1.0,9.0,0.9782818532818532,0.9166649710260848,0.8630290404916456,2.0,49.0,1.0,2.0,0.94,0.525,0.5487954724560282,
climate-model-simulation-crashes,MLP,Select Percentile (MI),9,False,1.30541870000161,0.0022336999991239,,,35.0,440.0,4.0,7.0,0.9938331188331188,0.9671487071559306,0.8525663362705808,3.0,49.0,1.0,1.0,0.985,0.8541666666666666,0.73,
climate-model-simulation-crashes,MLP,Select Percentile (MI),10,False,1.3123271999993449,0.0022945000000618,,,38.0,443.0,1.0,4.0,0.9956563706563706,0.97558605763493,0.9334303564554952,2.0,50.0,0.0,2.0,0.955,0.7708333333333333,0.6933752452815364,
climate-model-simulation-crashes,MLP,Select Percentile (MI) + Scaling,1,True,1.2782798999996885,0.003987899999629,0.9211387634277344,0.0532665252685546,40.0,444.0,1.0,1.0,0.9997259523157028,0.9970355390865748,0.973362565086325,3.0,49.0,0.0,2.0,0.9836734693877552,0.911111111111111,0.7592566023652967,
climate-model-simulation-crashes,MLP,Select Percentile (MI) + Scaling,2,True,0.7718605999998545,0.0022730000000592,,,41.0,444.0,1.0,0.0,0.9999451904631406,0.9994192799070848,0.986912756897552,4.0,49.0,0.0,1.0,1.0,1.0,0.8854377448471462,
climate-model-simulation-crashes,MLP,Select Percentile (MI) + Scaling,3,True,0.7114583000002312,0.0024250000005849,,,40.0,444.0,1.0,1.0,0.9997807618525624,0.99758924894261,0.973362565086325,3.0,49.0,0.0,2.0,0.9551020408163268,0.7833333333333332,0.7592566023652967,
